antecedent,consequent,support_days,confidence,lift
담하_명태회 비빔냉면,담하_봉평메밀 물냉면,295,0.8885542168674698,1.4865120860801695
담하_(단체) 생목살 김치전골 2.0,담하_담하 한우 불고기 정식,63,0.8873239436619719,1.3643246763819914
담하_꼬막 비빔밥,담하_명태회 비빔냉면,163,0.8858695652173914,1.4195259298061815
담하_명인안동소주,담하_봉평메밀 물냉면,69,0.8846153846153846,1.4799225931301403
담하_(단체) 은이버섯 갈비탕,담하_명태회 비빔냉면,74,0.8809523809523809,1.4116465863453815
담하_(정식) 비빔냉면,담하_(정식) 물냉면 ,258,0.8805460750853242,1.649473633610537
담하_(정식) 된장찌개,담하_봉평메밀 물냉면,289,0.878419452887538,1.4695570721263211
담하_담하 한우 불고기 정식,담하_봉평메밀 물냉면,303,0.8757225433526011,1.4650452612062383
담하_더덕 한우 지짐,담하_봉평메밀 물냉면,154,0.875,1.4638364779874216
담하_(정식) 된장찌개,담하_(정식) 비빔냉면,286,0.8693009118541033,1.5783893689637647
담하_명인안동소주,담하_메밀면 사리,67,0.8589743589743589,1.1838713963066296
담하_하동 매실 칵테일,담하_메밀면 사리,158,0.8586956521739131,1.1834872719080876
담하_더덕 한우 지짐,담하_(정식) 물냉면 ,151,0.8579545454545454,1.6071542893725994
담하_스프라이트,담하_메밀면 사리,198,0.8571428571428571,1.1813471502590673
담하_테라,담하_메밀면 사리,216,0.8537549407114624,1.1766777939339328
담하_(후식) 물냉면,담하_(정식) 비빔냉면,198,0.853448275862069,1.5496057432034838
담하_더덕 한우 지짐,담하_(정식) 비빔냉면,150,0.8522727272727273,1.5474713000310272
담하_카스,담하_참이슬,253,0.8518518518518519,1.2052797478329391
담하_처음처럼,담하_메밀면 사리,169,0.8492462311557789,1.1704637175514878
담하_(후식) 비빔냉면,담하_(정식) 비빔냉면,178,0.8476190476190476,1.5390216154721275
담하_명인안동소주,담하_(정식) 비빔냉면,66,0.8461538461538461,1.53636124967183
담하_명인안동소주,담하_참이슬,66,0.8461538461538461,1.1972176759410804
담하_문막 복분자 칵테일,담하_메밀면 사리,66,0.8461538461538461,1.1662016739736947
담하_담하 한우 불고기 정식,담하_(정식) 비빔냉면,291,0.8410404624277457,1.5270768805855313
담하_(후식) 물냉면,담하_메밀면 사리,195,0.8405172413793104,1.1584330891549046
담하_테라,담하_참이슬,212,0.8379446640316206,1.185602556555378
담하_느린마을 막걸리,담하_메밀면 사리,240,0.8362369337979094,1.1525338051307974
담하_(정식) 된장찌개,담하_(정식) 물냉면 ,275,0.8358662613981763,1.5657776445909497
담하_제로콜라,담하_메밀면 사리,142,0.8352941176470589,1.1512343797622675
담하_봉평메밀 물냉면,담하_(정식) 비빔냉면,265,0.8333333333333334,1.5130830489192262
담하_(단체) 은이버섯 갈비탕,담하_(정식) 된장찌개,70,0.8333333333333334,1.3475177304964538
담하_(후식) 물냉면,담하_(정식) 물냉면 ,193,0.8318965517241379,1.5583414278776104
담하_꼬막 비빔밥,담하_봉평메밀 물냉면,153,0.8315217391304348,1.3910992616899098
담하_(단체) 생목살 김치전골 2.0,담하_(정식) 된장찌개,59,0.8309859154929577,1.343721905903506
담하_(후식) 비빔냉면,담하_(후식) 물냉면,174,0.8285714285714286,1.9000000000000001
담하_(후식) 비빔냉면,담하_(정식) 물냉면 ,174,0.8285714285714286,1.552112676056338
담하_봉평메밀 물냉면,담하_(정식) 물냉면 ,262,0.8238993710691824,1.5433607936929752
담하_스프라이트,담하_참이슬,190,0.8225108225108225,1.1637653127014829
담하_문막 복분자 칵테일,담하_참이슬,64,0.8205128205128205,1.1609383524277141
담하_제로콜라,담하_참이슬,139,0.8176470588235294,1.156883604505632
담하_담하 한우 불고기 정식,담하_(정식) 물냉면 ,282,0.815028901734104,1.5267442807131808
담하_(단체) 한우 우거지 국밥,담하_(단체) 황태해장국 3/27까지,88,0.8148148148148148,1.7549857549857548
담하_(단체) 생목살 김치전골 2.0,담하_봉평메밀 물냉면,57,0.8028169014084507,1.343077331916024
담하_명태회 비빔냉면,담하_(정식) 비빔냉면,264,0.7951807228915663,1.4438093671614787
담하_꼬막 비빔밥,담하_(정식) 물냉면 ,146,0.7934782608695652,1.4863747703612984
담하_명태회 비빔냉면,담하_(정식) 물냉면 ,262,0.7891566265060241,1.478279314440862
담하_명인안동소주,담하_(정식) 물냉면 ,61,0.782051282051282,1.464969302997472
담하_꼬막 비빔밥,담하_(정식) 비빔냉면,143,0.7771739130434783,1.4111144086659744
담하_명인안동소주,담하_(후식) 물냉면,60,0.7692307692307693,1.7639257294429709
담하_하동 매실 칵테일,담하_담하 한우 불고기 정식,141,0.7663043478260869,1.1782483035938678
담하_문막 복분자 칵테일,담하_하동 매실 칵테일,59,0.7564102564102564,2.1870122630992195
담하_(후식) 물냉면,담하_(후식) 비빔냉면,174,0.75,1.9000000000000001
담하_(단체) 은이버섯 갈비탕,담하_(단체) 황태해장국 3/27까지,62,0.7380952380952381,1.5897435897435896
담하_하동 매실 칵테일,담하_(정식) 된장찌개,135,0.7336956521739131,1.1864014801110085
담하_(단체) 생목살 김치전골 2.0,담하_(정식) 비빔냉면,52,0.7323943661971831,1.3298082007402778
담하_문막 복분자 칵테일,담하_(후식) 물냉면,57,0.7307692307692307,1.6757294429708223
담하_하동 매실 칵테일,담하_명태회 비빔냉면,134,0.7282608695652174,1.1669722367731798
담하_하동 매실 칵테일,담하_봉평메밀 물냉면,133,0.7228260869565217,1.2092562209461306
담하_제로콜라,담하_콜라,120,0.7058823529411765,1.3806228373702423
담하_더덕 한우 지짐,담하_(후식) 물냉면,124,0.7045454545454546,1.6155956112852665
담하_(단체) 생목살 김치전골 2.0,담하_(정식) 물냉면 ,50,0.704225352112676,1.3191827018448719
담하_처음처럼,담하_카스,140,0.7035175879396985,1.2601729184643755
담하_(단체) 은이버섯 갈비탕,담하_(정식) 비빔냉면,59,0.7023809523809523,1.2753128555176336
담하_갱시기,담하_(후식) 물냉면,87,0.7016129032258065,1.6088709677419357
담하_더덕 한우 지짐,담하_꼬막 비빔밥,123,0.6988636363636364,2.0206274703557314
담하_하동 매실 칵테일,담하_(정식) 비빔냉면,128,0.6956521739130435,1.263095414749963
담하_스프라이트,담하_카스,160,0.6926406926406926,1.24068972553821
담하_(단체) 은이버섯 갈비탕,담하_(정식) 물냉면 ,58,0.6904761904761905,1.2934272300469483
담하_스프라이트,담하_콜라,158,0.683982683982684,1.3377896613190732
담하_제로콜라,담하_카스,116,0.6823529411764706,1.2222618340265397
담하_(후식) 물냉면,담하_카스,158,0.6810344827586207,1.2199001509346337
담하_(정식) 물냉면 ,담하_(후식) 물냉면,193,0.6795774647887324,1.5583414278776104
담하_명인안동소주,담하_느린마을 막걸리,53,0.6794871794871795,1.2595372107567229
담하_처음처럼,담하_느린마을 막걸리,135,0.678391959798995,1.2575070474322834
담하_(정식) 비빔냉면,담하_(후식) 물냉면,198,0.6757679180887372,1.5496057432034838
담하_하동 매실 칵테일,담하_(정식) 물냉면 ,124,0.6739130434782609,1.2624004898958971
담하_참이슬,담하_카스,253,0.6728723404255319,1.2052797478329391
담하_봉평메밀 물냉면,담하_(후식) 물냉면,213,0.6698113207547169,1.535946649316851
담하_갱시기,담하_더덕 한우 지짐,83,0.6693548387096774,2.023277126099707
담하_느린마을 막걸리,담하_카스,192,0.6689895470383276,1.1983247105198325
담하_꼬막 비빔밥,담하_더덕 한우 지짐,123,0.6684782608695652,2.0206274703557314
담하_문막 복분자 칵테일,담하_더덕 한우 지짐,52,0.6666666666666666,2.015151515151515
담하_문막 복분자 칵테일,담하_꼬막 비빔밥,52,0.6666666666666666,1.927536231884058
담하_명인안동소주,담하_(후식) 비빔냉면,52,0.6666666666666666,1.6888888888888889
담하_라면사리,담하_느린마을 막걸리,86,0.6666666666666666,1.235772357723577
담하_(후식) 비빔냉면,담하_카스,140,0.6666666666666666,1.1941638608305274
담하_테라,담하_카스,167,0.6600790513833992,1.1823638226800282
담하_콜라,담하_카스,179,0.6580882352941176,1.1787977817389583
담하_룸 이용료,담하_카스,100,0.6578947368421053,1.1784511784511782
담하_명태회 비빔냉면,담하_(후식) 물냉면,217,0.6536144578313253,1.4988055670959701
담하_(정식) 된장찌개,담하_(후식) 물냉면,213,0.6474164133738601,1.4845928099779897
담하_담하 한우 불고기 정식,담하_(후식) 물냉면,224,0.6473988439306358,1.4845525214271478
담하_카스,담하_느린마을 막걸리,192,0.6464646464646465,1.1983247105198325
담하_명인안동소주,담하_테라,50,0.6410256410256411,1.3479274348839565
담하_꼬막 비빔밥,담하_(후식) 물냉면,117,0.6358695652173914,1.4581146926536734
담하_(후식) 물냉면,담하_느린마을 막걸리,147,0.6336206896551724,1.1745164003364175
담하_(후식) 비빔냉면,담하_느린마을 막걸리,133,0.6333333333333333,1.1739837398373982
담하_처음처럼,담하_테라,126,0.6331658291457286,1.3314000834210578
담하_룸 이용료,담하_느린마을 막걸리,96,0.631578947368421,1.170731707317073
담하_더덕 한우 지짐,담하_(후식) 비빔냉면,111,0.6306818181818182,1.5977272727272729
담하_더덕 한우 지짐,담하_느린마을 막걸리,111,0.6306818181818182,1.169068736141907
담하_제로콜라,담하_스프라이트,107,0.6294117647058823,1.4495543672014257
담하_문막 복분자 칵테일,담하_느린마을 막걸리,49,0.6282051282051282,1.1644777986241401
담하_스프라이트,담하_느린마을 막걸리,144,0.6233766233766234,1.1555273994298383
담하_메밀면 사리,담하_느린마을 막걸리,240,0.6217616580310881,1.1525338051307974
담하_테라,담하_느린마을 막걸리,157,0.6205533596837944,1.1502940325845947
담하_(단체) 생목살 김치전골 2.0,담하_(단체) 황태해장국 3/27까지,44,0.6197183098591549,1.3347778981581797
담하_봉평메밀 물냉면,담하_(후식) 비빔냉면,196,0.6163522012578616,1.5614255765199159
담하_(단체) 공깃밥,담하_(단체) 황태해장국 3/27까지,57,0.6129032258064516,1.3200992555831264
담하_(정식) 물냉면 ,담하_(후식) 비빔냉면,174,0.6126760563380281,1.552112676056338
담하_테라,담하_콜라,155,0.6126482213438735,1.1982678446872823
담하_제로콜라,담하_테라,104,0.611764705882353,1.2863985119739594
담하_처음처럼,담하_콜라,121,0.6080402010050251,1.1892550990245343
담하_(정식) 비빔냉면,담하_(후식) 비빔냉면,178,0.6075085324232082,1.5390216154721275
담하_갱시기,담하_(후식) 비빔냉면,75,0.6048387096774194,1.5322580645161292
담하_카스,담하_콜라,179,0.6026936026936027,1.1787977817389583
담하_문막 복분자 칵테일,담하_갱시기,47,0.6025641025641025,2.585194375516956
담하_문막 복분자 칵테일,담하_(후식) 비빔냉면,47,0.6025641025641025,1.5264957264957266
담하_명태회 비빔냉면,담하_(후식) 비빔냉면,198,0.5963855421686747,1.510843373493976
담하_(정식) 된장찌개,담하_(후식) 비빔냉면,195,0.5927051671732523,1.5015197568389056
담하_(단체) 생목살 김치전골 2.0,담하_꼬막 비빔밥,42,0.5915492957746479,1.7103490508266992
담하_명인안동소주,담하_더덕 한우 지짐,46,0.5897435897435898,1.7826340326340326
담하_스프라이트,담하_테라,136,0.5887445887445888,1.2379925739609534
담하_하동 매실 칵테일,담하_(후식) 물냉면,108,0.5869565217391305,1.345952023988006
담하_담하 한우 불고기 정식,담하_(후식) 비빔냉면,203,0.5867052023121387,1.486319845857418
담하_룸 이용료,담하_테라,89,0.5855263157894737,1.2312252964426877
담하_꼬막 비빔밥,담하_(후식) 비빔냉면,107,0.5815217391304348,1.4731884057971016
담하_콜라,담하_스프라이트,158,0.5808823529411765,1.3377896613190732
담하_(단체) 생목살 김치전골 2.0,담하_(후식) 물냉면,41,0.5774647887323944,1.3241864983001457
담하_(단체) 은이버섯 갈비탕,담하_(후식) 물냉면,48,0.5714285714285714,1.310344827586207
담하_콜라,담하_테라,155,0.5698529411764706,1.1982678446872823
담하_(후식) 비빔냉면,담하_테라,119,0.5666666666666667,1.1915678524374176
담하_룸 이용료,담하_(단체) 황태해장국 3/27까지,86,0.5657894736842105,1.2186234817813764
담하_문막 복분자 칵테일,담하_스프라이트,44,0.5641025641025641,1.2991452991452992
담하_참이슬,담하_테라,212,0.5638297872340425,1.185602556555378
담하_카스,담하_테라,167,0.5622895622895623,1.1823638226800282
담하_하동 매실 칵테일,담하_테라,103,0.5597826086956522,1.177092283897577
담하_메밀면 사리,담하_테라,216,0.5595854922279793,1.1766777939339328
담하_라면사리,담하_테라,72,0.5581395348837209,1.1736372828384962
담하_처음처럼,담하_(후식) 물냉면,111,0.5577889447236181,1.279067752555883
담하_룸 이용료,담하_스프라이트,84,0.5526315789473685,1.2727272727272727
담하_(단체) 생목살 김치전골 2.0,담하_더덕 한우 지짐,39,0.5492957746478874,1.660371318822023
담하_(단체) 은이버섯 갈비탕,담하_(후식) 비빔냉면,46,0.5476190476190477,1.3873015873015873
담하_(후식) 물냉면,담하_테라,127,0.5474137931034483,1.1510835491345237
담하_느린마을 막걸리,담하_테라,157,0.5470383275261324,1.1502940325845947
담하_제로콜라,담하_(후식) 물냉면,92,0.5411764705882353,1.240973630831643
담하_갱시기,담하_꼬막 비빔밥,67,0.5403225806451613,1.5622370266479666
담하_갱시기,담하_스프라이트,67,0.5403225806451613,1.2443792766373412
담하_카스,담하_스프라이트,160,0.5387205387205387,1.24068972553821
담하_처음처럼,담하_스프라이트,107,0.5376884422110553,1.238312776001218
담하_테라,담하_스프라이트,136,0.5375494071146245,1.2379925739609534
담하_(후식) 물냉면,담하_더덕 한우 지짐,124,0.5344827586206896,1.6155956112852665
담하_카스,담하_(후식) 물냉면,158,0.531986531986532,1.2199001509346337
담하_(정식) 물냉면 ,담하_더덕 한우 지짐,151,0.5316901408450704,1.6071542893725994
담하_(후식) 비빔냉면,담하_더덕 한우 지짐,111,0.5285714285714286,1.5977272727272729
담하_처음처럼,담하_(후식) 비빔냉면,104,0.5226130653266332,1.3239530988274706
담하_룸 이용료,담하_(후식) 물냉면,79,0.5197368421052632,1.1918103448275863
담하_하동 매실 칵테일,담하_스프라이트,95,0.5163043478260869,1.1890645586297761
담하_(정식) 물냉면 ,담하_꼬막 비빔밥,146,0.5140845070422535,1.4863747703612984
담하_(정식) 된장찌개,담하_더덕 한우 지짐,169,0.513677811550152,1.5527079303675049
담하_메밀면 사리,담하_스프라이트,198,0.5129533678756477,1.1813471502590673
담하_느린마을 막걸리,담하_(후식) 물냉면,147,0.5121951219512195,1.1745164003364175
담하_(정식) 비빔냉면,담하_더덕 한우 지짐,150,0.5119453924914675,1.5474713000310272
담하_하동 매실 칵테일,담하_(후식) 비빔냉면,94,0.5108695652173914,1.2942028985507248
담하_(후식) 비빔냉면,담하_꼬막 비빔밥,107,0.5095238095238095,1.4731884057971016
담하_갱시기,담하_하동 매실 칵테일,63,0.5080645161290323,1.4689691444600281
담하_스프라이트,담하_(후식) 물냉면,117,0.5064935064935064,1.1614420062695925
담하_참이슬,담하_스프라이트,190,0.5053191489361702,1.1637653127014829
담하_메밀면 사리,담하_(후식) 물냉면,195,0.5051813471502591,1.1584330891549046
담하_(후식) 비빔냉면,담하_스프라이트,106,0.5047619047619047,1.1624819624819624
담하_(정식) 된장찌개,담하_꼬막 비빔밥,166,0.5045592705167173,1.4588344125809436
담하_(후식) 물냉면,담하_꼬막 비빔밥,117,0.5043103448275862,1.4581146926536734
담하_(후식) 물냉면,담하_스프라이트,117,0.5043103448275862,1.1614420062695925
담하_담하 한우 불고기 정식,담하_꼬막 비빔밥,174,0.5028901734104047,1.4540085448605178
담하_테라,담하_(후식) 물냉면,127,0.5019762845849802,1.1510835491345237
담하_느린마을 막걸리,담하_스프라이트,144,0.5017421602787456,1.1555273994298383
담하_명인안동소주,담하_꼬막 비빔밥,39,0.5,1.4456521739130435
담하_테라,담하_처음처럼,126,0.4980237154150198,1.3314000834210578
담하_담하 한우 불고기 정식,담하_더덕 한우 지짐,172,0.49710982658959535,1.502627430373095
담하_(후식) 비빔냉면,담하_처음처럼,104,0.49523809523809526,1.3239530988274706
담하_제로콜라,담하_(후식) 비빔냉면,84,0.49411764705882355,1.251764705882353
담하_명태회 비빔냉면,담하_꼬막 비빔밥,163,0.49096385542168675,1.4195259298061815
담하_하동 매실 칵테일,담하_갑오징어 비빔밥,90,0.4891304347826087,1.3768115942028987
담하_(단체) 은이버섯 갈비탕,담하_꼬막 비빔밥,41,0.4880952380952381,1.4112318840579712
담하_(정식) 비빔냉면,담하_꼬막 비빔밥,143,0.4880546075085324,1.4111144086659744
담하_명태회 비빔냉면,담하_더덕 한우 지짐,162,0.4879518072289157,1.4749452354874042
담하_봉평메밀 물냉면,담하_더덕 한우 지짐,154,0.48427672955974843,1.4638364779874216
담하_봉평메밀 물냉면,담하_꼬막 비빔밥,153,0.4811320754716981,1.3910992616899098
담하_룸 이용료,담하_처음처럼,73,0.48026315789473684,1.2839195979899498
담하_(후식) 물냉면,담하_처음처럼,111,0.47844827586206895,1.279067752555883
담하_(단체) 은이버섯 갈비탕,담하_더덕 한우 지짐,40,0.47619047619047616,1.4393939393939394
담하_갑오징어 비빔밥,담하_하동 매실 칵테일,90,0.47619047619047616,1.3768115942028987
담하_(단체) 한우 우거지 국밥,담하_(후식) 비빔냉면,51,0.4722222222222222,1.1962962962962962
담하_더덕 한우 지짐,담하_갱시기,83,0.4715909090909091,2.023277126099707
담하_카스,담하_처음처럼,140,0.4713804713804714,1.2601729184643755
담하_카스,담하_(후식) 비빔냉면,140,0.4713804713804714,1.1941638608305274
담하_느린마을 막걸리,담하_처음처럼,135,0.47038327526132406,1.2575070474322834
담하_테라,담하_(후식) 비빔냉면,119,0.47035573122529645,1.1915678524374176
담하_(후식) 물냉면,담하_하동 매실 칵테일,108,0.46551724137931033,1.345952023988006
담하_제로콜라,담하_처음처럼,79,0.4647058823529412,1.2423292935264558
담하_느린마을 막걸리,담하_(후식) 비빔냉면,133,0.4634146341463415,1.1739837398373982
담하_스프라이트,담하_제로콜라,107,0.46320346320346323,1.4495543672014257
담하_스프라이트,담하_처음처럼,107,0.46320346320346323,1.238312776001218
담하_룸 이용료,담하_(후식) 비빔냉면,70,0.4605263157894737,1.1666666666666667
담하_(후식) 된장찌개,담하_(후식) 비빔냉면,192,0.460431654676259,1.1664268585131892
담하_스프라이트,담하_(후식) 비빔냉면,106,0.4588744588744589,1.1624819624819624
담하_갱시기,담하_제로콜라,56,0.45161290322580644,1.4132827324478179
담하_명인안동소주,담하_처음처럼,35,0.44871794871794873,1.1995876819997422
담하_문막 복분자 칵테일,담하_처음처럼,35,0.44871794871794873,1.1995876819997422
담하_(후식) 비빔냉면,담하_하동 매실 칵테일,94,0.44761904761904764,1.2942028985507248
담하_콜라,담하_처음처럼,121,0.44485294117647056,1.1892550990245343
담하_콜라,담하_제로콜라,120,0.4411764705882353,1.3806228373702423
담하_제로콜라,담하_꼬막 비빔밥,75,0.4411764705882353,1.2755754475703325
담하_(단체) 공깃밥,담하_갑오징어 비빔밥,41,0.44086021505376344,1.2409398645957785
담하_메밀면 사리,담하_처음처럼,169,0.4378238341968912,1.1704637175514878
담하_더덕 한우 지짐,담하_처음처럼,77,0.4375,1.1695979899497488
담하_(정식) 비빔냉면,담하_하동 매실 칵테일,128,0.43686006825938567,1.263095414749963
담하_(정식) 물냉면 ,담하_하동 매실 칵테일,124,0.43661971830985913,1.2624004898958971
담하_명인안동소주,담하_하동 매실 칵테일,34,0.4358974358974359,1.2603121516164995
담하_꼬막 비빔밥,담하_처음처럼,80,0.43478260869565216,1.1623334061612411
담하_더덕 한우 지짐,담하_하동 매실 칵테일,76,0.4318181818181818,1.2485177865612649
담하_(후식) 된장찌개,담하_처음처럼,180,0.4316546762589928,1.1539712953255483
담하_들깨 양지탕,담하_꼬막 비빔밥,172,0.4246913580246914,1.2279119699409555
담하_명인안동소주,담하_제로콜라,33,0.4230769230769231,1.3239819004524886
담하_(단체) 생목살 김치전골 2.0,담하_(단체) 공깃밥,30,0.4225352112676056,2.417083144025443
담하_룸 이용료,담하_꼬막 비빔밥,64,0.42105263157894735,1.2173913043478262
담하_봉평메밀 물냉면,담하_하동 매실 칵테일,133,0.41823899371069184,1.2092562209461306
담하_하동 매실 칵테일,담하_더덕 한우 지짐,76,0.41304347826086957,1.2485177865612649
담하_스프라이트,담하_하동 매실 칵테일,95,0.41125541125541126,1.1890645586297761
담하_테라,담하_제로콜라,104,0.41106719367588934,1.2863985119739594
담하_(정식) 된장찌개,담하_하동 매실 칵테일,135,0.41033434650455924,1.1864014801110085
담하_메밀면 사리,담하_하동 매실 칵테일,158,0.40932642487046633,1.1834872719080876
담하_꼬막 비빔밥,담하_제로콜라,75,0.4076086956521739,1.2755754475703325
담하_담하 한우 불고기 정식,담하_하동 매실 칵테일,141,0.407514450867052,1.1782483035938678
담하_테라,담하_하동 매실 칵테일,103,0.40711462450592883,1.177092283897577
담하_제로콜라,담하_더덕 한우 지짐,69,0.40588235294117647,1.2268716577540109
담하_명태회 비빔냉면,담하_하동 매실 칵테일,134,0.4036144578313253,1.1669722367731798
담하_처음처럼,담하_꼬막 비빔밥,80,0.4020100502512563,1.1623334061612411
담하_(후식) 비빔냉면,담하_제로콜라,84,0.4,1.251764705882353
담하_처음처럼,담하_제로콜라,79,0.3969849246231156,1.2423292935264558
담하_(후식) 물냉면,담하_제로콜라,92,0.39655172413793105,1.240973630831643
담하_(단체) 생목살 김치전골 2.0,담하_갱시기,28,0.39436619718309857,1.69195820081781
