antecedent,consequent,support_days,confidence,lift
느티나무 셀프BBQ_친환경 접시 14cm,"느티나무 셀프BBQ_대여료 30,000원",190,0.95,1.2479012345679013
"느티나무 셀프BBQ_대여료 60,000원","느티나무 셀프BBQ_대여료 30,000원",349,0.9483695652173914,1.2457595276435858
느티나무 셀프BBQ_참이슬 (단체),느티나무 셀프BBQ_스프라이트 (단체),218,0.9478260869565217,2.2213369086381918
느티나무 셀프BBQ_카스 병(단체),느티나무 셀프BBQ_스프라이트 (단체),218,0.9478260869565217,2.2213369086381918
느티나무 셀프BBQ_BBQ55(단체),느티나무 셀프BBQ_스프라이트 (단체),161,0.9470588235294117,2.2195387406063745
"느티나무 셀프BBQ_대여료 90,000원","느티나무 셀프BBQ_대여료 60,000원",155,0.9337349397590361,1.3498559455212156
느티나무 셀프BBQ_잔디그늘집 의자 추가,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),119,0.9296875,2.7943149717514126
느티나무 셀프BBQ_쌈야채세트,"느티나무 셀프BBQ_대여료 30,000원",226,0.9262295081967213,1.2166767860756933
느티나무 셀프BBQ_일회용 소주컵,"느티나무 셀프BBQ_대여료 30,000원",150,0.9259259259259259,1.2162780064014633
느티나무 셀프BBQ_1인 수저세트,"느티나무 셀프BBQ_대여료 30,000원",265,0.9233449477351916,1.2128876844324
느티나무 셀프BBQ_육개장 사발면,"느티나무 셀프BBQ_대여료 60,000원",141,0.9215686274509803,1.3322676896845695
느티나무 셀프BBQ_햇반,"느티나무 셀프BBQ_대여료 30,000원",187,0.9211822660098522,1.2100468284376331
"느티나무 셀프BBQ_본삼겹 (단품,실내)","느티나무 셀프BBQ_대여료 60,000원",136,0.918918918918919,1.328437132784959
느티나무 셀프BBQ_일회용 종이컵,"느티나무 셀프BBQ_대여료 30,000원",238,0.918918918918919,1.2070737404070737
느티나무 셀프BBQ_쌈장,"느티나무 셀프BBQ_대여료 60,000원",120,0.916030534351145,1.3242615333554597
느티나무 셀프BBQ_친환경 접시 23cm,"느티나무 셀프BBQ_대여료 30,000원",217,0.9156118143459916,1.2027295931655988
느티나무 셀프BBQ_친환경 접시 14cm,느티나무 셀프BBQ_1인 수저세트,180,0.9,1.6682926829268292
느티나무 셀프BBQ_허브솔트,"느티나무 셀프BBQ_대여료 30,000원",131,0.891156462585034,1.1706055261610817
느티나무 셀프BBQ_일회용 소주컵,"느티나무 셀프BBQ_대여료 60,000원",143,0.8827160493827161,1.2761003757380571
느티나무 셀프BBQ_친환경 접시 14cm,"느티나무 셀프BBQ_대여료 60,000원",175,0.875,1.264945652173913
느티나무 셀프BBQ_신라면,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),131,0.8733333333333333,2.624934086629002
느티나무 셀프BBQ_쌈장,느티나무 셀프BBQ_1인 수저세트,114,0.8702290076335878,1.6131074287842113
느티나무 셀프BBQ_친환경 접시 23cm,"느티나무 셀프BBQ_대여료 60,000원",206,0.869198312236287,1.2565584296459367
"느티나무 셀프BBQ_대여료 30,000원","느티나무 셀프BBQ_대여료 60,000원",349,0.8617283950617284,1.2457595276435858
느티나무 셀프BBQ_잔디그늘집 의자 추가,느티나무 셀프BBQ_친환경 접시 23cm,110,0.859375,1.9290611814345993
느티나무 셀프BBQ_일회용 소주컵,느티나무 셀프BBQ_일회용 종이컵,139,0.8580246913580247,1.7624290957624291
느티나무 셀프BBQ_잔디그늘집 의자 추가,느티나무 셀프BBQ_1인 수저세트,109,0.8515625,1.5785060975609757
느티나무 셀프BBQ_1인 수저세트,"느티나무 셀프BBQ_대여료 60,000원",244,0.8501742160278746,1.2290562036055142
느티나무 셀프BBQ_일회용 종이컵,"느티나무 셀프BBQ_대여료 60,000원",220,0.8494208494208494,1.227967097532315
느티나무 셀프BBQ_친환경 접시 23cm,느티나무 셀프BBQ_1인 수저세트,201,0.8481012658227848,1.5720901512812597
"느티나무 셀프BBQ_본삼겹 (단품,실내)",느티나무 셀프BBQ_쌈야채세트,125,0.8445945945945946,1.8414931324767392
느티나무 셀프BBQ_쌈야채세트,"느티나무 셀프BBQ_대여료 60,000원",205,0.8401639344262295,1.2145848182466144
느티나무 셀프BBQ_신라면,느티나무 셀프BBQ_1인 수저세트,125,0.8333333333333334,1.5447154471544715
느티나무 셀프BBQ_햇반,느티나무 셀프BBQ_1인 수저세트,169,0.8325123152709359,1.5431935600144178
느티나무 셀프BBQ_허브솔트,"느티나무 셀프BBQ_대여료 60,000원",122,0.8299319727891157,1.1997929606625257
느티나무 셀프BBQ_햇반,"느티나무 셀프BBQ_대여료 60,000원",168,0.8275862068965517,1.1964017991004496
느티나무 셀프BBQ_일회용 소주컵,느티나무 셀프BBQ_1인 수저세트,134,0.8271604938271605,1.5332731105088828
느티나무 셀프BBQ_허브솔트,느티나무 셀프BBQ_1인 수저세트,121,0.8231292517006803,1.5258005641280903
느티나무 셀프BBQ_육개장 사발면,느티나무 셀프BBQ_1인 수저세트,125,0.8169934640522876,1.514426908974972
느티나무 셀프BBQ_잔디그늘집 의자 추가,느티나무 셀프BBQ_신라면,104,0.8125,2.8816666666666664
느티나무 셀프BBQ_잔디그늘집 의자 추가,"느티나무 셀프BBQ_대여료 60,000원",103,0.8046875,1.1632982336956523
느티나무 셀프BBQ_일회용 종이컵,느티나무 셀프BBQ_1인 수저세트,207,0.7992277992277992,1.4814954327149448
"느티나무 셀프BBQ_본삼겹 (단품,실내)",느티나무 셀프BBQ_1인 수저세트,118,0.7972972972972973,1.4779169413315756
느티나무 셀프BBQ_허브솔트,느티나무 셀프BBQ_친환경 접시 23cm,117,0.7959183673469388,1.786618444846293
느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),느티나무 셀프BBQ_1인 수저세트,140,0.7909604519774012,1.4661705939093288
느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),177,0.7866666666666666,2.3644444444444446
느티나무 셀프BBQ_쌈야채세트,느티나무 셀프BBQ_1인 수저세트,190,0.7786885245901639,1.443422630947621
느티나무 셀프BBQ_친환경 접시 23cm,느티나무 셀프BBQ_일회용 종이컵,183,0.7721518987341772,1.586041737940472
느티나무 셀프BBQ_일회용 소주컵,느티나무 셀프BBQ_친환경 접시 23cm,125,0.7716049382716049,1.7320414648122102
느티나무 셀프BBQ_신라면,느티나무 셀프BBQ_친환경 접시 23cm,115,0.7666666666666667,1.720956399437412
느티나무 셀프BBQ_친환경 접시 14cm,느티나무 셀프BBQ_일회용 종이컵,153,0.765,1.5713513513513513
느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),느티나무 셀프BBQ_1인 수저세트,171,0.76,1.4087804878048782
느티나무 셀프BBQ_쌈장,느티나무 셀프BBQ_친환경 접시 23cm,99,0.7557251908396947,1.6963957870325634
느티나무 셀프BBQ_쌈장,느티나무 셀프BBQ_쌈야채세트,99,0.7557251908396947,1.6477286947816294
느티나무 셀프BBQ_신라면,느티나무 셀프BBQ_햇반,113,0.7533333333333333,1.974252873563218
느티나무 셀프BBQ_육개장 사발면,느티나무 셀프BBQ_쌈야채세트,115,0.7516339869281046,1.6388085288760315
느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),느티나무 셀프BBQ_친환경 접시 23cm,133,0.751412429378531,1.6867148203771245
느티나무 셀프BBQ_쌈장,느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),98,0.7480916030534351,1.7688210347752333
느티나무 셀프BBQ_햇반,느티나무 셀프BBQ_쌈야채세트,151,0.7438423645320197,1.6218202374222725
느티나무 셀프BBQ_잔디그늘집 의자 추가,느티나무 셀프BBQ_햇반,95,0.7421875,1.9450431034482758
느티나무 셀프BBQ_잔디그늘집 의자 추가,느티나무 셀프BBQ_일회용 종이컵,95,0.7421875,1.5244932432432432
느티나무 셀프BBQ_허브솔트,느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),109,0.7414965986394558,1.753227513227513
느티나무 셀프BBQ_쌈장,느티나무 셀프BBQ_햇반,97,0.7404580152671756,1.9405106607001843
느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),느티나무 셀프BBQ_신라면,131,0.7401129943502824,2.624934086629002
느티나무 셀프BBQ_육개장 사발면,느티나무 셀프BBQ_햇반,113,0.738562091503268,1.9355420329051158
느티나무 셀프BBQ_햇반,느티나무 셀프BBQ_일회용 종이컵,149,0.7339901477832512,1.5076554386899212
느티나무 셀프BBQ_쌈장,느티나무 셀프BBQ_일회용 종이컵,96,0.732824427480916,1.5052609861770165
느티나무 셀프BBQ_콜라 (단체),느티나무 셀프BBQ_BBQ55(단체),166,0.7280701754385965,2.27843137254902
느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ_일회용 종이컵,207,0.7212543554006968,1.4814954327149448
느티나무 셀프BBQ_신라면,느티나무 셀프BBQ_쌈야채세트,108,0.72,1.5698360655737702
느티나무 셀프BBQ_햇반,느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),146,0.7192118226600985,1.700536398467433
느티나무 셀프BBQ_햇반,느티나무 셀프BBQ_친환경 접시 23cm,146,0.7192118226600985,1.614433289684272
느티나무 셀프BBQ_잔디그늘집 의자 추가,느티나무 셀프BBQ_쌈야채세트,92,0.71875,1.567110655737705
느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),느티나무 셀프BBQ_햇반,127,0.7175141242937854,1.8803818429768164
느티나무 셀프BBQ_참이슬 (단체),느티나무 셀프BBQ_BBQ55(단체),165,0.717391304347826,2.2450127877237853
느티나무 셀프BBQ_카스 병(단체),느티나무 셀프BBQ_BBQ55(단체),165,0.717391304347826,2.2450127877237853
느티나무 셀프BBQ_친환경 접시 14cm,느티나무 셀프BBQ_친환경 접시 23cm,143,0.715,1.6049789029535868
느티나무 셀프BBQ_허브솔트,느티나무 셀프BBQ_햇반,105,0.7142857142857143,1.8719211822660096
느티나무 셀프BBQ_신라면,느티나무 셀프BBQ_일회용 종이컵,107,0.7133333333333334,1.4652252252252254
느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),느티나무 셀프BBQ_쌈야채세트,126,0.711864406779661,1.5520978049458183
느티나무 셀프BBQ_스프라이트 (단체),느티나무 셀프BBQ_BBQ55(단체),161,0.7092511013215859,2.2195387406063745
느티나무 셀프BBQ_일회용 종이컵,느티나무 셀프BBQ_친환경 접시 23cm,183,0.7065637065637066,1.586041737940472
느티나무 셀프BBQ_육개장 사발면,느티나무 셀프BBQ_일회용 종이컵,108,0.7058823529411765,1.449920508744038
느티나무 셀프BBQ_허브솔트,느티나무 셀프BBQ_쌈야채세트,103,0.7006802721088435,1.5277127244340358
느티나무 셀프BBQ_허브솔트,느티나무 셀프BBQ_일회용 종이컵,103,0.7006802721088435,1.4392351535208678
느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),느티나무 셀프BBQ_일회용 종이컵,124,0.7005649717514124,1.4389983203542525
느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ_친환경 접시 23cm,201,0.7003484320557491,1.5720901512812597
느티나무 셀프BBQ_신라면,느티나무 셀프BBQ_잔디그늘집 의자 추가,104,0.6933333333333334,2.8816666666666664
느티나무 셀프BBQ_육개장 사발면,느티나무 셀프BBQ_친환경 접시 23cm,105,0.6862745098039216,1.5404980557623893
느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),느티나무 셀프BBQ_친환경 접시 23cm,153,0.68,1.5264135021097047
"느티나무 셀프BBQ_대여료 90,000원",느티나무 셀프BBQ_1인 수저세트,112,0.6746987951807228,1.250661181310608
느티나무 셀프BBQ_육개장 사발면,느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),103,0.673202614379085,1.591750181554103
느티나무 셀프BBQ_일회용 소주컵,느티나무 셀프BBQ_햇반,109,0.6728395061728395,1.763303533418476
느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),느티나무 셀프BBQ_잔디그늘집 의자 추가,119,0.672316384180791,2.7943149717514126
느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),느티나무 셀프BBQ_신라면,150,0.6666666666666666,2.3644444444444446
"느티나무 셀프BBQ_대여료 60,000원",느티나무 셀프BBQ_1인 수저세트,244,0.6630434782608695,1.2290562036055142
느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ_쌈야채세트,190,0.662020905923345,1.443422630947621
느티나무 셀프BBQ_일회용 소주컵,느티나무 셀프BBQ_쌈야채세트,107,0.6604938271604939,1.440093098563044
느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),느티나무 셀프BBQ_쌈야채세트,148,0.6577777777777778,1.4341712204007286
느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),느티나무 셀프BBQ_일회용 종이컵,148,0.6577777777777778,1.351111111111111
느티나무 셀프BBQ_쌈장,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),86,0.6564885496183206,1.9731746237115626
"느티나무 셀프BBQ_본삼겹 (단품,실내)",느티나무 셀프BBQ_일회용 종이컵,97,0.6554054054054054,1.3462381300219137
느티나무 셀프BBQ_친환경 접시 14cm,느티나무 셀프BBQ_쌈야채세트,131,0.655,1.428114754098361
"느티나무 셀프BBQ_대여료 30,000원",느티나무 셀프BBQ_1인 수저세트,265,0.654320987654321,1.2128876844324
느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),느티나무 셀프BBQ_햇반,146,0.6488888888888888,1.700536398467433
느티나무 셀프BBQ_친환경 접시 23cm,느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),153,0.6455696202531646,1.5264135021097047
느티나무 셀프BBQ_친환경 접시 23cm,느티나무 셀프BBQ_쌈야채세트,153,0.6455696202531646,1.4075534343224736
느티나무 셀프BBQ_쌈장,느티나무 셀프BBQ_친환경 접시 14cm,84,0.6412213740458015,1.705648854961832
느티나무 셀프BBQ_쌈야채세트,느티나무 셀프BBQ_일회용 종이컵,155,0.6352459016393442,1.3048294195835182
"느티나무 셀프BBQ_본삼겹 (단품,실내)",느티나무 셀프BBQ_친환경 접시 23cm,94,0.6351351351351351,1.425704185197856
느티나무 셀프BBQ_일회용 소주컵,느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),102,0.6296296296296297,1.4887242798353908
느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ_친환경 접시 14cm,180,0.627177700348432,1.6682926829268292
느티나무 셀프BBQ_쌈야채세트,느티나무 셀프BBQ_친환경 접시 23cm,153,0.6270491803278688,1.4075534343224736
느티나무 셀프BBQ_쌈장,느티나무 셀프BBQ_허브솔트,82,0.6259541984732825,2.2653580516175933
느티나무 셀프BBQ_허브솔트,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),92,0.6258503401360545,1.8810868980360502
느티나무 셀프BBQ_햇반,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),127,0.625615763546798,1.8803818429768164
느티나무 셀프BBQ_친환경 접시 14cm,느티나무 셀프BBQ_햇반,125,0.625,1.6379310344827587
"느티나무 셀프BBQ_본삼겹 (단품,실내)",느티나무 셀프BBQ_친환경 접시 14cm,92,0.6216216216216216,1.6535135135135135
느티나무 셀프BBQ_육개장 사발면,느티나무 셀프BBQ_친환경 접시 14cm,95,0.6209150326797386,1.6516339869281047
느티나무 셀프BBQ_쌈야채세트,느티나무 셀프BBQ_햇반,151,0.6188524590163934,1.6218202374222725
느티나무 셀프BBQ_일회용 소주컵,느티나무 셀프BBQ_친환경 접시 14cm,100,0.6172839506172839,1.6419753086419753
느티나무 셀프BBQ_친환경 접시 23cm,느티나무 셀프BBQ_햇반,146,0.6160337552742616,1.614433289684272
느티나무 셀프BBQ_햇반,느티나무 셀프BBQ_친환경 접시 14cm,125,0.6157635467980296,1.6379310344827587
"느티나무 셀프BBQ_대여료 90,000원",느티나무 셀프BBQ_일회용 종이컵,102,0.6144578313253012,1.262129599478997
느티나무 셀프BBQ_쌈장,느티나무 셀프BBQ_신라면,80,0.6106870229007634,2.1659033078880405
느티나무 셀프BBQ_쌈야채세트,느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),148,0.6065573770491803,1.4341712204007286
느티나무 셀프BBQ_친환경 접시 23cm,느티나무 셀프BBQ_친환경 접시 14cm,143,0.6033755274261603,1.6049789029535868
느티나무 셀프BBQ_잔디그늘집 의자 추가,느티나무 셀프BBQ_허브솔트,77,0.6015625,2.1770833333333335
느티나무 셀프BBQ_일회용 종이컵,느티나무 셀프BBQ_쌈야채세트,155,0.5984555984555985,1.3048294195835182
"느티나무 셀프BBQ_대여료 60,000원",느티나무 셀프BBQ_일회용 종이컵,220,0.5978260869565217,1.227967097532315
느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),171,0.5958188153310104,1.4087804878048782
"느티나무 셀프BBQ_본삼겹 (단품,실내)",느티나무 셀프BBQ_햇반,88,0.5945945945945946,1.5582479030754892
느티나무 셀프BBQ_일회용 종이컵,느티나무 셀프BBQ_친환경 접시 14cm,153,0.5907335907335908,1.5713513513513513
"느티나무 셀프BBQ_대여료 90,000원",느티나무 셀프BBQ_친환경 접시 23cm,98,0.5903614457831325,1.325199532306441
느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ_햇반,169,0.5888501742160279,1.5431935600144178
"느티나무 셀프BBQ_대여료 30,000원",느티나무 셀프BBQ_일회용 종이컵,238,0.5876543209876544,1.2070737404070737
느티나무 셀프BBQ_허브솔트,느티나무 셀프BBQ_신라면,86,0.5850340136054422,2.074920634920635
"느티나무 셀프BBQ_대여료 90,000원",느티나무 셀프BBQ_쌈야채세트,96,0.5783132530120482,1.260912502468892
느티나무 셀프BBQ_잔디그늘집 의자 추가,느티나무 셀프BBQ_친환경 접시 14cm,74,0.578125,1.5378125
느티나무 셀프BBQ_일회용 종이컵,느티나무 셀프BBQ_햇반,149,0.5752895752895753,1.5076554386899212
느티나무 셀프BBQ_육개장 사발면,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),88,0.5751633986928104,1.7287397068055093
느티나무 셀프BBQ_신라면,느티나무 셀프BBQ_허브솔트,86,0.5733333333333334,2.074920634920635
느티나무 셀프BBQ_일회용 종이컵,느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),148,0.5714285714285714,1.351111111111111
느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),느티나무 셀프BBQ_잔디그늘집 의자 추가,128,0.5688888888888889,2.3644444444444446
느티나무 셀프BBQ_신라면,느티나무 셀프BBQ_친환경 접시 14cm,85,0.5666666666666667,1.5073333333333334
느티나무 셀프BBQ_허브솔트,느티나무 셀프BBQ_친환경 접시 14cm,83,0.564625850340136,1.5019047619047619
느티나무 셀프BBQ_잔디그늘집 의자 추가,느티나무 셀프BBQ_쌈장,72,0.5625,2.284351145038168
느티나무 셀프BBQ_친환경 접시 23cm,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),133,0.5611814345991561,1.6867148203771245
"느티나무 셀프BBQ_대여료 60,000원",느티나무 셀프BBQ_친환경 접시 23cm,206,0.5597826086956522,1.2565584296459367
"느티나무 셀프BBQ_대여료 30,000원",느티나무 셀프BBQ_쌈야채세트,226,0.5580246913580247,1.2166767860756933
느티나무 셀프BBQ_허브솔트,느티나무 셀프BBQ_쌈장,82,0.5578231292517006,2.2653580516175933
"느티나무 셀프BBQ_대여료 60,000원",느티나무 셀프BBQ_쌈야채세트,205,0.5570652173913043,1.2145848182466144
느티나무 셀프BBQ_햇반,느티나무 셀프BBQ_신라면,113,0.5566502463054187,1.974252873563218
느티나무 셀프BBQ_햇반,느티나무 셀프BBQ_육개장 사발면,113,0.5566502463054187,1.9355420329051158
느티나무 셀프BBQ_친환경 접시 14cm,느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),111,0.555,1.3122666666666667
느티나무 셀프BBQ_쌈장,느티나무 셀프BBQ_잔디그늘집 의자 추가,72,0.549618320610687,2.284351145038168
느티나무 셀프BBQ_BBQ55(단체),느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),93,0.5470588235294118,1.2934901960784313
느티나무 셀프BBQ_잔디그늘집 의자 추가,느티나무 셀프BBQ_육개장 사발면,70,0.546875,1.9015522875816995
느티나무 셀프BBQ_잔디그늘집 의자 추가,느티나무 셀프BBQ_일회용 소주컵,69,0.5390625,1.7702546296296298
느티나무 셀프BBQ_일회용 소주컵,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),87,0.5370370370370371,1.6141452186649927
느티나무 셀프BBQ_햇반,느티나무 셀프BBQ_일회용 소주컵,109,0.5369458128078818,1.763303533418476
느티나무 셀프BBQ_쌈야채세트,느티나무 셀프BBQ_친환경 접시 14cm,131,0.5368852459016393,1.428114754098361
느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),느티나무 셀프BBQ_친환경 접시 14cm,95,0.536723163841808,1.4276836158192092
느티나무 셀프BBQ_일회용 종이컵,느티나무 셀프BBQ_일회용 소주컵,139,0.5366795366795367,1.7624290957624291
"느티나무 셀프BBQ_대여료 30,000원",느티나무 셀프BBQ_친환경 접시 23cm,217,0.5358024691358024,1.2027295931655988
느티나무 셀프BBQ_쌈장,느티나무 셀프BBQ_육개장 사발면,70,0.5343511450381679,1.8580052886294465
느티나무 셀프BBQ_신라면,느티나무 셀프BBQ_쌈장,80,0.5333333333333333,2.1659033078880405
느티나무 셀프BBQ_육개장 사발면,느티나무 셀프BBQ_일회용 소주컵,81,0.5294117647058824,1.7385620915032678
느티나무 셀프BBQ_친환경 접시 23cm,느티나무 셀프BBQ_일회용 소주컵,125,0.5274261603375527,1.7320414648122102
느티나무 셀프BBQ_쌈장,"느티나무 셀프BBQ_대여료 90,000원",69,0.5267175572519084,1.6880345810723811
느티나무 셀프BBQ_허브솔트,느티나무 셀프BBQ_잔디그늘집 의자 추가,77,0.5238095238095238,2.1770833333333335
느티나무 셀프BBQ_허브솔트,느티나무 셀프BBQ_육개장 사발면,77,0.5238095238095238,1.8213507625272332
느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),느티나무 셀프BBQ_허브솔트,92,0.519774011299435,1.8810868980360502
"느티나무 셀프BBQ_대여료 90,000원",느티나무 셀프BBQ_친환경 접시 14cm,86,0.5180722891566265,1.3780722891566264
느티나무 셀프BBQ_햇반,느티나무 셀프BBQ_허브솔트,105,0.5172413793103449,1.8719211822660096
느티나무 셀프BBQ_쌈야채세트,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),126,0.5163934426229508,1.5520978049458183
느티나무 셀프BBQ_신라면,느티나무 셀프BBQ_일회용 소주컵,77,0.5133333333333333,1.685761316872428
느티나무 셀프BBQ_쌈야채세트,"느티나무 셀프BBQ_본삼겹 (단품,실내)",125,0.5122950819672131,1.8414931324767392
느티나무 셀프BBQ_쌈장,느티나무 셀프BBQ_일회용 소주컵,67,0.5114503816793893,1.6795777966261427
느티나무 셀프BBQ_육개장 사발면,느티나무 셀프BBQ_허브솔트,77,0.5032679738562091,1.8213507625272332
느티나무 셀프BBQ_일회용 소주컵,느티나무 셀프BBQ_육개장 사발면,81,0.5,1.7385620915032678
느티나무 셀프BBQ_친환경 접시 14cm,느티나무 셀프BBQ_일회용 소주컵,100,0.5,1.6419753086419753
느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),느티나무 셀프BBQ_육개장 사발면,88,0.4971751412429379,1.7287397068055093
느티나무 셀프BBQ_친환경 접시 23cm,느티나무 셀프BBQ_허브솔트,117,0.4936708860759494,1.786618444846293
느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),느티나무 셀프BBQ_친환경 접시 14cm,111,0.49333333333333335,1.3122666666666667
느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),느티나무 셀프BBQ_일회용 소주컵,87,0.4915254237288136,1.6141452186649927
느티나무 셀프BBQ_육개장 사발면,"느티나무 셀프BBQ_대여료 90,000원",75,0.49019607843137253,1.5709898417198205
느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),140,0.4878048780487805,1.4661705939093288
느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),느티나무 셀프BBQ_쌈장,86,0.4858757062146893,1.9731746237115626
느티나무 셀프BBQ_친환경 접시 23cm,느티나무 셀프BBQ_신라면,115,0.48523206751054854,1.720956399437412
느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),느티나무 셀프BBQ_허브솔트,109,0.48444444444444446,1.753227513227513
느티나무 셀프BBQ_허브솔트,느티나무 셀프BBQ_일회용 소주컵,71,0.48299319727891155,1.5861258083480303
느티나무 셀프BBQ_일회용 종이컵,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),124,0.47876447876447875,1.4389983203542525
느티나무 셀프BBQ_햇반,느티나무 셀프BBQ_쌈장,97,0.47783251231527096,1.9405106607001843
"느티나무 셀프BBQ_대여료 90,000원",느티나무 셀프BBQ_햇반,79,0.4759036144578313,1.2471956792687993
"느티나무 셀프BBQ_대여료 60,000원",느티나무 셀프BBQ_친환경 접시 14cm,175,0.47554347826086957,1.264945652173913
느티나무 셀프BBQ_일회용 소주컵,느티나무 셀프BBQ_신라면,77,0.47530864197530864,1.685761316872428
느티나무 셀프BBQ_친환경 접시 14cm,느티나무 셀프BBQ_육개장 사발면,95,0.475,1.6516339869281047
