menu_a,menu_b,support_days,conf_a_to_b,conf_b_to_a,lift,jaccard,cosine
연회장_Grand Ballroom,연회장_OPUS 2,88,0.45595854922279794,0.6068965517241379,1.6728961943898515,0.352,0.5260415109594078
연회장_Conference L3,연회장_OPUS 2,72,0.4528301886792453,0.496551724137931,1.6614183474300583,0.3103448275862069,0.47418731629007527
연회장_Conference L3,연회장_Cookie Platter,116,0.7295597484276729,0.49572649572649574,1.658657205827017,0.4187725631768953,0.601383486230836
연회장_Conference M8,연회장_Grand Ballroom,71,0.6016949152542372,0.36787564766839376,1.6585580047422501,0.29583333333333334,0.47047731788889874
연회장_Conference L1,연회장_Grand Ballroom,101,0.6011904761904762,0.5233160621761658,1.6571675302245252,0.38846153846153847,0.5609034075648088
연회장_Convention Hall,연회장_Regular Coffee,77,0.3347826086956522,0.7129629629629629,1.6491143317230277,0.2950191570881226,0.4885566503939153
연회장_Conference M9,연회장_Cookie Platter,107,0.722972972972973,0.45726495726495725,1.6436821436821438,0.3890909090909091,0.5749697431954185
연회장_Conference M1,연회장_Cookie Platter,117,0.7222222222222222,0.5,1.6419753086419753,0.41935483870967744,0.6009252125773316
연회장_Conference L3,연회장_Regular Coffee,53,0.3333333333333333,0.49074074074074076,1.641975308641975,0.24766355140186916,0.4044505494044733
연회장_Cass Beer,연회장_OPUS 2,55,0.44715447154471544,0.3793103448275862,1.6405943369778524,0.25821596244131456,0.4118377311427683
연회장_Conference M8,연회장_Cookie Platter,85,0.7203389830508474,0.36324786324786323,1.6376937563378242,0.31835205992509363,0.5115286858108342
연회장_Cookie Platter,연회장_OPUS 2,104,0.4444444444444444,0.7172413793103448,1.6306513409961685,0.3781818181818182,0.5646006963865288
연회장_Conference L1,연회장_Conference M1,83,0.49404761904761907,0.5123456790123457,1.6224279835390947,0.3360323886639676,0.5031134691552046
연회장_Cass Beer,연회장_Cookie Platter,87,0.7073170731707317,0.3717948717948718,1.6080883885761934,0.32222222222222224,0.512812695375062
연회장_Cookie Platter,연회장_Grand Ballroom,136,0.5811965811965812,0.7046632124352331,1.6020548248527522,0.46735395189003437,0.6399592564861906
연회장_Conference L1,연회장_Conference M8,59,0.35119047619047616,0.5,1.5833333333333333,0.2599118942731278,0.41904085492376286
연회장_Conference L3,연회장_Grand Ballroom,91,0.5723270440251572,0.47150259067357514,1.5776061524424023,0.3486590038314176,0.5194744305260952
연회장_Cass Beer,연회장_Conference M1,59,0.4796747967479675,0.36419753086419754,1.5752283448760414,0.2610619469026549,0.41796695634152176
연회장_Conference M9,연회장_Grand Ballroom,84,0.5675675675675675,0.43523316062176165,1.5644867665593054,0.32684824902723736,0.49701531797202964
연회장_Convention Hall,연회장_OPUS 2,98,0.4260869565217391,0.6758620689655173,1.5632983508245877,0.35379061371841153,0.5366339646295256
연회장_Conference L2,연회장_Convention Hall,100,0.6756756756756757,0.43478260869565216,1.562867215041128,0.3597122302158273,0.5420074103759723
연회장_Conference L1,연회장_Regular Coffee,53,0.31547619047619047,0.49074074074074076,1.5540123456790125,0.23766816143497757,0.39346793948218034
연회장_Conference L1,연회장_OPUS 2,71,0.4226190476190476,0.4896551724137931,1.5505747126436784,0.29338842975206614,0.45490394879277296
연회장_Cass Beer,연회장_Conference M9,53,0.43089430894308944,0.3581081081081081,1.5488903537684027,0.24311926605504589,0.392818973281791
연회장_Conference M9,연회장_Convention Hall,98,0.6621621621621622,0.4260869565217391,1.5316098707403056,0.35,0.5311672621684529
연회장_Conference M1,연회장_Grand Ballroom,90,0.5555555555555556,0.46632124352331605,1.531375935521013,0.33962264150943394,0.5089865985592876
연회장_Conference M1,연회장_Convention Hall,107,0.6604938271604939,0.4652173913043478,1.527750939345142,0.37543859649122807,0.5543223026761865
연회장_Convention Hall,연회장_Cookie Platter,154,0.6695652173913044,0.6581196581196581,1.5222593831289484,0.4967741935483871,0.6638177701435687
연회장_Conference L3,연회장_Convention Hall,104,0.6540880503144654,0.45217391304347826,1.5129340989882414,0.3649122807017544,0.5438396392188338
연회장_Conference M8,연회장_Convention Hall,77,0.652542372881356,0.3347826086956522,1.509358879882093,0.28413284132841327,0.4673968740563755
연회장_Grand Ballroom,연회장_Regular Coffee,59,0.30569948186528495,0.5462962962962963,1.5058530032623296,0.24380165289256198,0.4086593871706632
연회장_Conference L1,연회장_Convention Hall,107,0.6369047619047619,0.4652173913043478,1.4731884057971016,0.36769759450171824,0.5443336953033958
