menu_a,menu_b,support_days,conf_a_to_b,conf_b_to_a,lift,jaccard,cosine
"느티나무 셀프BBQ_본삼겹 (단품,실내)",느티나무 셀프BBQ_육개장 사발면,68,0.4594594594594595,0.4444444444444444,1.5975975975975978,0.2918454935622318,0.45188959293637665
느티나무 셀프BBQ_육개장 사발면,느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),103,0.673202614379085,0.4577777777777778,1.591750181554103,0.37454545454545457,0.5551370973053843
"느티나무 셀프BBQ_본삼겹 (단품,실내)",느티나무 셀프BBQ_쌈장,58,0.3918918918918919,0.44274809160305345,1.5914998968434084,0.26244343891402716,0.41654458014700574
느티나무 셀프BBQ_일회용 소주컵,느티나무 셀프BBQ_허브솔트,71,0.4382716049382716,0.48299319727891155,1.5861258083480303,0.29831932773109243,0.46008934322117895
느티나무 셀프BBQ_일회용 종이컵,느티나무 셀프BBQ_친환경 접시 23cm,183,0.7065637065637066,0.7721518987341772,1.586041737940472,0.5846645367412141,0.7386301561673637
느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ_잔디그늘집 의자 추가,109,0.3797909407665505,0.8515625,1.5785060975609757,0.3562091503267974,0.568696512207096
느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ_친환경 접시 23cm,201,0.7003484320557491,0.8481012658227848,1.5720901512812597,0.6222910216718266,0.7706921510846491
느티나무 셀프BBQ_일회용 종이컵,느티나무 셀프BBQ_친환경 접시 14cm,153,0.5907335907335908,0.765,1.5713513513513513,0.5,0.6722434060005326
"느티나무 셀프BBQ_대여료 90,000원",느티나무 셀프BBQ_육개장 사발면,75,0.45180722891566266,0.49019607843137253,1.5709898417198205,0.3073770491803279,0.47061038218615964
느티나무 셀프BBQ_신라면,느티나무 셀프BBQ_쌈야채세트,108,0.72,0.4426229508196721,1.5698360655737702,0.3776223776223776,0.564525043368462
느티나무 셀프BBQ_쌈야채세트,느티나무 셀프BBQ_잔디그늘집 의자 추가,92,0.3770491803278688,0.71875,1.567110655737705,0.32857142857142857,0.5205805397444815
"느티나무 셀프BBQ_본삼겹 (단품,실내)",느티나무 셀프BBQ_햇반,88,0.5945945945945946,0.43349753694581283,1.5582479030754892,0.33460076045627374,0.507696062854589
느티나무 셀프BBQ_쌈야채세트,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),126,0.5163934426229508,0.711864406779661,1.5520978049458183,0.4271186440677966,0.6063019971084491
느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ_신라면,125,0.4355400696864111,0.8333333333333334,1.5447154471544715,0.40064102564102566,0.6024533658898498
느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ_햇반,169,0.5888501742160279,0.8325123152709359,1.5431935600144178,0.5264797507788161,0.7001607114686451
느티나무 셀프BBQ_육개장 사발면,느티나무 셀프BBQ_친환경 접시 23cm,105,0.6862745098039216,0.4430379746835443,1.5404980557623893,0.3684210526315789,0.5514033631566565
느티나무 셀프BBQ_잔디그늘집 의자 추가,느티나무 셀프BBQ_친환경 접시 14cm,74,0.578125,0.37,1.5378125,0.29133858267716534,0.4625
느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ_일회용 소주컵,134,0.46689895470383275,0.8271604938271605,1.5332731105088828,0.4253968253968254,0.621450215174319
느티나무 셀프BBQ_쌈야채세트,느티나무 셀프BBQ_허브솔트,103,0.42213114754098363,0.7006802721088435,1.5277127244340358,0.3576388888888889,0.5438556493451501
느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),느티나무 셀프BBQ_친환경 접시 23cm,153,0.68,0.6455696202531646,1.5264135021097047,0.49514563106796117,0.6625611985108635
느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ_허브솔트,121,0.42160278745644597,0.8231292517006803,1.5258005641280903,0.3865814696485623,0.5890955669107902
느티나무 셀프BBQ_일회용 종이컵,느티나무 셀프BBQ_잔디그늘집 의자 추가,95,0.3667953667953668,0.7421875,1.5244932432432432,0.3253424657534247,0.5217575455069493
느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ_육개장 사발면,125,0.4355400696864111,0.8169934640522876,1.514426908974972,0.3968253968253968,0.5965177199938622
느티나무 셀프BBQ_일회용 종이컵,느티나무 셀프BBQ_햇반,149,0.5752895752895753,0.7339901477832512,1.5076554386899212,0.476038338658147,0.6498129580001919
느티나무 셀프BBQ_신라면,느티나무 셀프BBQ_친환경 접시 14cm,85,0.5666666666666667,0.425,1.5073333333333334,0.32075471698113206,0.4907477288111819
느티나무 셀프BBQ_쌈장,느티나무 셀프BBQ_일회용 종이컵,96,0.732824427480916,0.37065637065637064,1.5052609861770165,0.32653061224489793,0.5211775538320976
느티나무 셀프BBQ_친환경 접시 14cm,느티나무 셀프BBQ_허브솔트,83,0.415,0.564625850340136,1.5019047619047619,0.3143939393939394,0.48406583012143756
"느티나무 셀프BBQ_본삼겹 (단품,실내)",느티나무 셀프BBQ_허브솔트,61,0.41216216216216217,0.41496598639455784,1.4916344916344915,0.2606837606837607,0.41356169814930316
느티나무 셀프BBQ_일회용 소주컵,느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),102,0.6296296296296297,0.4533333333333333,1.4887242798353908,0.35789473684210527,0.5342584568965025
"느티나무 셀프BBQ_본삼겹 (단품,실내)",느티나무 셀프BBQ_일회용 소주컵,67,0.4527027027027027,0.41358024691358025,1.4866533199866536,0.2757201646090535,0.4326995442131051
느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ_일회용 종이컵,207,0.7212543554006968,0.7992277992277992,1.4814954327149448,0.6106194690265486,0.7592407596740074
느티나무 셀프BBQ_1인 수저세트,"느티나무 셀프BBQ_본삼겹 (단품,실내)",118,0.41114982578397213,0.7972972972972973,1.4779169413315756,0.3722397476340694,0.5725457578934767
"느티나무 셀프BBQ_대여료 90,000원","느티나무 셀프BBQ_본삼겹 (단품,실내)",68,0.40963855421686746,0.4594594594594595,1.4724845327254965,0.2764227642276423,0.43383442543698214
느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),140,0.4878048780487805,0.7909604519774012,1.4661705939093288,0.43209876543209874,0.6211556703582802
느티나무 셀프BBQ_신라면,느티나무 셀프BBQ_일회용 종이컵,107,0.7133333333333334,0.41312741312741313,1.4652252252252254,0.3543046357615894,0.5428605296920699
느티나무 셀프BBQ_육개장 사발면,느티나무 셀프BBQ_일회용 종이컵,108,0.7058823529411765,0.416988416988417,1.449920508744038,0.35526315789473684,0.5425354964728116
느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ_쌈야채세트,190,0.662020905923345,0.7786885245901639,1.443422630947621,0.5571847507331378,0.7179889152913805
느티나무 셀프BBQ_쌈야채세트,느티나무 셀프BBQ_일회용 소주컵,107,0.4385245901639344,0.6604938271604939,1.440093098563044,0.35785953177257523,0.5381847125860824
느티나무 셀프BBQ_일회용 종이컵,느티나무 셀프BBQ_허브솔트,103,0.39768339768339767,0.7006802721088435,1.4392351535208678,0.33993399339933994,0.5278720595958575
느티나무 셀프BBQ_일회용 종이컵,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),124,0.47876447876447875,0.7005649717514124,1.4389983203542525,0.3974358974358974,0.579142144504453
느티나무 셀프BBQ_쌈야채세트,느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),148,0.6065573770491803,0.6577777777777778,1.4341712204007286,0.46105919003115264,0.6316486076689535
느티나무 셀프BBQ_쌈야채세트,느티나무 셀프BBQ_친환경 접시 14cm,131,0.5368852459016393,0.655,1.428114754098361,0.4185303514376997,0.5930091365784964
느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),느티나무 셀프BBQ_친환경 접시 14cm,95,0.536723163841808,0.475,1.4276836158192092,0.33687943262411346,0.5049193032800972
"느티나무 셀프BBQ_본삼겹 (단품,실내)",느티나무 셀프BBQ_친환경 접시 23cm,94,0.6351351351351351,0.39662447257383965,1.425704185197856,0.3230240549828179,0.5019065032315155
"느티나무 셀프BBQ_대여료 90,000원",느티나무 셀프BBQ_허브솔트,65,0.39156626506024095,0.4421768707482993,1.4170969592656337,0.2620967741935484,0.4161028067376336
느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),171,0.5958188153310104,0.76,1.4087804878048782,0.501466275659824,0.672920723155089
느티나무 셀프BBQ_쌈야채세트,느티나무 셀프BBQ_친환경 접시 23cm,153,0.6270491803278688,0.6455696202531646,1.4075534343224736,0.46646341463414637,0.6362420146644832
"느티나무 셀프BBQ_대여료 90,000원",느티나무 셀프BBQ_친환경 접시 14cm,86,0.5180722891566265,0.43,1.3780722891566264,0.30714285714285716,0.4719863179556685
"느티나무 셀프BBQ_대여료 90,000원",느티나무 셀프BBQ_잔디그늘집 의자 추가,54,0.3253012048192771,0.421875,1.3520331325301203,0.225,0.37045437746520493
느티나무 셀프BBQ_일회용 종이컵,느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),148,0.5714285714285714,0.6577777777777778,1.351111111111111,0.44047619047619047,0.6130848357878507
"느티나무 셀프BBQ_대여료 60,000원","느티나무 셀프BBQ_대여료 90,000원",155,0.421195652173913,0.9337349397590361,1.3498559455212156,0.40897097625329815,0.6271244668400179
"느티나무 셀프BBQ_본삼겹 (단품,실내)",느티나무 셀프BBQ_일회용 종이컵,97,0.6554054054054054,0.3745173745173745,1.3462381300219137,0.31290322580645163,0.495439917322906
"느티나무 셀프BBQ_대여료 60,000원",느티나무 셀프BBQ_육개장 사발면,141,0.38315217391304346,0.9215686274509803,1.3322676896845695,0.37105263157894736,0.594223041473404
"느티나무 셀프BBQ_대여료 60,000원","느티나무 셀프BBQ_본삼겹 (단품,실내)",136,0.3695652173913043,0.918918918918919,1.328437132784959,0.35789473684210527,0.5827524946624018
"느티나무 셀프BBQ_대여료 90,000원",느티나무 셀프BBQ_친환경 접시 23cm,98,0.5903614457831325,0.41350210970464135,1.325199532306441,0.32131147540983607,0.49408066479028256
"느티나무 셀프BBQ_대여료 60,000원",느티나무 셀프BBQ_쌈장,120,0.32608695652173914,0.916030534351145,1.3242615333554597,0.316622691292876,0.5465396683018967
느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),느티나무 셀프BBQ_친환경 접시 14cm,111,0.49333333333333335,0.555,1.3122666666666667,0.3535031847133758,0.5232590180780452
"느티나무 셀프BBQ_대여료 30,000원",느티나무 셀프BBQ_육개장 사발면,152,0.37530864197530867,0.9934640522875817,1.3049947551036876,0.37438423645320196,0.6106190664525136
느티나무 셀프BBQ_쌈야채세트,느티나무 셀프BBQ_일회용 종이컵,155,0.6352459016393442,0.5984555984555985,1.3048294195835182,0.4454022988505747,0.6165764074565617
느티나무 셀프BBQ_BBQ55(단체),느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),93,0.5470588235294118,0.41333333333333333,1.2934901960784313,0.3079470198675497,0.4755182930853697
"느티나무 셀프BBQ_본삼겹 (단품,실내)",느티나무 셀프BBQ_잔디그늘집 의자 추가,46,0.3108108108108108,0.359375,1.2918074324324325,0.2,0.3342119613884804
"느티나무 셀프BBQ_대여료 60,000원",느티나무 셀프BBQ_일회용 소주컵,143,0.38858695652173914,0.8827160493827161,1.2761003757380571,0.3695090439276486,0.585672214726397
"느티나무 셀프BBQ_대여료 30,000원",느티나무 셀프BBQ_쌈장,127,0.3135802469135803,0.9694656488549618,1.273470926397135,0.3105134474327628,0.5513667359772199
"느티나무 셀프BBQ_대여료 30,000원","느티나무 셀프BBQ_본삼겹 (단품,실내)",143,0.3530864197530864,0.9662162162162162,1.2692025358692027,0.348780487804878,0.5840871719967473
"느티나무 셀프BBQ_대여료 30,000원","느티나무 셀프BBQ_대여료 90,000원",160,0.3950617283950617,0.963855421686747,1.2661014428082702,0.38929440389294406,0.6170756751116652
"느티나무 셀프BBQ_대여료 60,000원",느티나무 셀프BBQ_친환경 접시 14cm,175,0.47554347826086957,0.875,1.264945652173913,0.44529262086513993,0.645058558177675
"느티나무 셀프BBQ_대여료 90,000원",느티나무 셀프BBQ_일회용 종이컵,102,0.6144578313253012,0.3938223938223938,1.262129599478997,0.3157894736842105,0.4919219999506495
"느티나무 셀프BBQ_대여료 90,000원",느티나무 셀프BBQ_쌈야채세트,96,0.5783132530120482,0.39344262295081966,1.260912502468892,0.3057324840764331,0.477004280014636
"느티나무 셀프BBQ_대여료 60,000원",느티나무 셀프BBQ_친환경 접시 23cm,206,0.5597826086956522,0.869198312236287,1.2565584296459367,0.5162907268170426,0.6975400337597023
느티나무 셀프BBQ_1인 수저세트,"느티나무 셀프BBQ_대여료 90,000원",112,0.3902439024390244,0.6746987951807228,1.250661181310608,0.3284457478005865,0.5131248296489201
"느티나무 셀프BBQ_대여료 30,000원",느티나무 셀프BBQ_친환경 접시 14cm,190,0.4691358024691358,0.95,1.2479012345679013,0.4578313253012048,0.6675919504799912
"느티나무 셀프BBQ_대여료 90,000원",느티나무 셀프BBQ_햇반,79,0.4759036144578313,0.3891625615763547,1.2471956792687993,0.27241379310344827,0.4303531917691044
"느티나무 셀프BBQ_대여료 90,000원",느티나무 셀프BBQ_일회용 소주컵,63,0.3795180722891566,0.3888888888888889,1.2463186077643909,0.23773584905660378,0.3841749099639162
"느티나무 셀프BBQ_대여료 30,000원","느티나무 셀프BBQ_대여료 60,000원",349,0.8617283950617284,0.9483695652173914,1.2457595276435858,0.8231132075471698,0.9040116057663042
느티나무 셀프BBQ_1인 수저세트,"느티나무 셀프BBQ_대여료 60,000원",244,0.8501742160278746,0.6630434782608695,1.2290562036055142,0.5936739659367397,0.7508012182480992
"느티나무 셀프BBQ_대여료 60,000원",느티나무 셀프BBQ_일회용 종이컵,220,0.5978260869565217,0.8494208494208494,1.227967097532315,0.5405405405405406,0.7126050396878704
"느티나무 셀프BBQ_대여료 30,000원",느티나무 셀프BBQ_쌈야채세트,226,0.5580246913580247,0.9262295081967213,1.2166767860756933,0.5342789598108747,0.7189290197496345
"느티나무 셀프BBQ_대여료 30,000원",느티나무 셀프BBQ_일회용 소주컵,150,0.37037037037037035,0.9259259259259259,1.2162780064014633,0.3597122302158273,0.5856069741052554
"느티나무 셀프BBQ_대여료 60,000원",느티나무 셀프BBQ_쌈야채세트,205,0.5570652173913043,0.8401639344262295,1.2145848182466144,0.5036855036855037,0.6841243342956609
느티나무 셀프BBQ_1인 수저세트,"느티나무 셀프BBQ_대여료 30,000원",265,0.9233449477351916,0.654320987654321,1.2128876844324,0.6206088992974239,0.7772798583185583
"느티나무 셀프BBQ_대여료 30,000원",느티나무 셀프BBQ_햇반,187,0.4617283950617284,0.9211822660098522,1.2100468284376331,0.44418052256532065,0.6521778969300134
"느티나무 셀프BBQ_대여료 30,000원",느티나무 셀프BBQ_일회용 종이컵,238,0.5876543209876544,0.918918918918919,1.2070737404070737,0.5586854460093896,0.7348514634536742
"느티나무 셀프BBQ_대여료 30,000원",느티나무 셀프BBQ_친환경 접시 23cm,217,0.5358024691358024,0.9156118143459916,1.2027295931655988,0.5105882352941177,0.7004192108276972
"느티나무 셀프BBQ_대여료 60,000원",느티나무 셀프BBQ_허브솔트,122,0.33152173913043476,0.8299319727891157,1.1997929606625257,0.3104325699745547,0.5245383598737087
"느티나무 셀프BBQ_대여료 60,000원",느티나무 셀프BBQ_햇반,168,0.45652173913043476,0.8275862068965517,1.1964017991004496,0.41687344913151364,0.6146633993111789
"느티나무 셀프BBQ_대여료 30,000원",느티나무 셀프BBQ_허브솔트,131,0.3234567901234568,0.891156462585034,1.1706055261610817,0.31116389548693585,0.536889754871081
"느티나무 셀프BBQ_대여료 60,000원",느티나무 셀프BBQ_잔디그늘집 의자 추가,103,0.2798913043478261,0.8046875,1.1632982336956523,0.26208651399491095,0.47457879637357514
"느티나무 셀프BBQ_대여료 90,000원",느티나무 셀프BBQ_신라면,54,0.3253012048192771,0.36,1.153734939759036,0.20610687022900764,0.3422110952832181
