menu_a,menu_b,support_days,conf_a_to_b,conf_b_to_a,lift,jaccard,cosine
포레스트릿_아메리카노(HOT),포레스트릿_치즈 핫도그,278,0.9423728813559322,0.86875,1.5666949152542375,0.8249258160237388,0.9048129313167259
포레스트릿_복숭아 아이스티,포레스트릿_페스츄리 소시지,252,0.865979381443299,0.8542372881355932,1.5616984099248645,0.7544910179640718,0.860088296854144
포레스트릿_꼬치어묵,포레스트릿_카페라떼(ICE),246,0.917910447761194,0.7859424920127795,1.5601544990701444,0.7343283582089553,0.8493673085055717
포레스트릿_코카콜라,포레스트릿_페스츄리 소시지,273,0.8639240506329114,0.9254237288135593,1.557991847243081,0.8076923076923077,0.8941452993492853
포레스트릿_카페라떼(HOT),포레스트릿_카페라떼(ICE),261,0.9157894736842105,0.8338658146964856,1.556549520766773,0.7744807121661721,0.8738681454110512
포레스트릿_스프라이트,포레스트릿_카페라떼(HOT),246,0.831081081081081,0.8631578947368421,1.5513513513513515,0.7343283582089553,0.8469676477301626
포레스트릿_복숭아 아이스티,포레스트릿_코카콜라,267,0.9175257731958762,0.8449367088607594,1.5446952890512853,0.7852941176470588,0.8804835075678858
포레스트릿_꼬치어묵,포레스트릿_스프라이트,230,0.8582089552238806,0.777027027027027,1.5424566357402179,0.688622754491018,0.8166097924012318
포레스트릿_떡볶이,포레스트릿_카페라떼(HOT),263,0.8244514106583072,0.9228070175438596,1.5389759665621736,0.7712609970674487,0.8722439723950062
포레스트릿_아메리카노(HOT),포레스트릿_카페라떼(ICE),267,0.9050847457627119,0.853035143769968,1.5383549033410946,0.782991202346041,0.8786746247762592
포레스트릿_떡볶이,포레스트릿_치즈 핫도그,295,0.9247648902821317,0.921875,1.537421630094044,0.8575581395348837,0.9233188145103727
포레스트릿_치즈 핫도그,포레스트릿_카페라떼(ICE),289,0.903125,0.9233226837060703,1.535023961661342,0.8401162790697675,0.9131680013677904
포레스트릿_스프라이트,포레스트릿_치즈 핫도그,273,0.9222972972972973,0.853125,1.533319256756757,0.7959183673469388,0.8870371366277495
포레스트릿_복숭아 아이스티,포레스트릿_카페라떼(ICE),262,0.9003436426116839,0.8370607028753994,1.5302965427137885,0.7660818713450293,0.8681257295541548
포레스트릿_스프라이트,포레스트릿_아메리카노(HOT),250,0.8445945945945946,0.847457627118644,1.52313330279432,0.7331378299120235,0.8460248997590841
포레스트릿_카페라떼(ICE),포레스트릿_코카콜라,283,0.9041533546325878,0.8955696202531646,1.5221822299510652,0.8179190751445087,0.8998512524072696
포레스트릿_생수,포레스트릿_페스츄리 소시지,286,0.8411764705882353,0.9694915254237289,1.5169690927218347,0.8194842406876791,0.9030578384694617
포레스트릿_떡볶이,포레스트릿_스프라이트,268,0.8401253918495298,0.9054054054054054,1.5099550961619927,0.7723342939481268,0.8721548434761447
포레스트릿_떡볶이,포레스트릿_코카콜라,286,0.896551724137931,0.9050632911392406,1.509384548232213,0.8194842406876791,0.9007974545505978
포레스트릿_복숭아 아이스티,포레스트릿_치즈 핫도그,264,0.9072164948453608,0.825,1.5082474226804126,0.760806916426513,0.8651321334035759
포레스트릿_떡볶이,포레스트릿_카페라떼(ICE),283,0.8871473354231975,0.9041533546325878,1.5078670365659457,0.8108882521489972,0.8956099817310242
포레스트릿_생수,포레스트릿_스프라이트,283,0.8323529411764706,0.956081081081081,1.495985691573927,0.8016997167138811,0.8920744923160943
포레스트릿_치즈 핫도그,포레스트릿_코카콜라,284,0.8875,0.8987341772151899,1.4941455696202532,0.8068181818181818,0.893099424632264
포레스트릿_생수,포레스트릿_카페라떼(ICE),298,0.8764705882352941,0.952076677316294,1.489719977447848,0.8394366197183099,0.9134917653775082
포레스트릿_복숭아 아이스티,포레스트릿_아메리카노(ICE),290,0.9965635738831615,0.8146067415730337,1.4892466890613538,0.8123249299719888,0.9010035547606566
포레스트릿_꼬치어묵,포레스트릿_생수,255,0.9514925373134329,0.75,1.4888059701492535,0.7223796033994334,0.8447599676742942
포레스트릿_복숭아 아이스티,포레스트릿_카페라떼(HOT),232,0.7972508591065293,0.8140350877192982,1.4882016036655212,0.6744186046511628,0.8055992632984897
포레스트릿_복숭아 아이스티,포레스트릿_아메리카노(HOT),240,0.8247422680412371,0.8135593220338984,1.4873318189760616,0.6936416184971098,0.8191317112896609
포레스트릿_생수,포레스트릿_코카콜라,300,0.8823529411764706,0.9493670886075949,1.4854802680565895,0.8426966292134831,0.9152468753779246
포레스트릿_아메리카노(ICE),포레스트릿_페스츄리 소시지,293,0.8230337078651685,0.9932203389830508,1.4842506189297275,0.8184357541899442,0.9041315271133509
포레스트릿_아메리카노(HOT),포레스트릿_코카콜라,260,0.8813559322033898,0.8227848101265823,1.4838017592791246,0.7407407407407407,0.8515669517612241
포레스트릿_꼬치어묵,포레스트릿_코카콜라,236,0.8805970149253731,0.7468354430379747,1.4825240884186661,0.6781609195402298,0.8109630458779913
포레스트릿_생수,포레스트릿_치즈 핫도그,303,0.8911764705882353,0.946875,1.4815808823529413,0.8487394957983193,0.918603679825111
포레스트릿_아메리카노(ICE),포레스트릿_카페라떼(ICE),310,0.8707865168539326,0.9904153354632588,1.48005887209678,0.8635097493036211,0.9286766499739133
포레스트릿_복숭아 아이스티,포레스트릿_생수,275,0.9450171821305842,0.8088235294117647,1.4786739438043257,0.7724719101123596,0.8742723446418853
포레스트릿_생수,포레스트릿_카페라떼(HOT),269,0.7911764705882353,0.9438596491228071,1.4768627450980392,0.7556179775280899,0.8641525015433518
포레스트릿_카페라떼(HOT),포레스트릿_코카콜라,250,0.8771929824561403,0.7911392405063291,1.4767932489451479,0.7122507122507122,0.8330556943673288
포레스트릿_떡볶이,포레스트릿_복숭아 아이스티,257,0.8056426332288401,0.8831615120274914,1.4728586971743745,0.7280453257790368,0.8435120426622207
포레스트릿_떡볶이,포레스트릿_생수,300,0.9404388714733543,0.8823529411764706,1.471510234187719,0.8356545961002786,0.9109330404816783
포레스트릿_생수,포레스트릿_아메리카노(HOT),277,0.8147058823529412,0.9389830508474576,1.4692323030907277,0.7737430167597765,0.8746399344616815
포레스트릿_스프라이트,포레스트릿_아메리카노(ICE),291,0.9831081081081081,0.8174157303370787,1.4691390829031277,0.8060941828254847,0.8964418732910087
포레스트릿_꼬치어묵,포레스트릿_복숭아 아이스티,215,0.8022388059701493,0.738831615120275,1.4666358927014413,0.625,0.7698827136175265
포레스트릿_아메리카노(ICE),포레스트릿_치즈 핫도그,314,0.8820224719101124,0.98125,1.4663623595505617,0.8674033149171271,0.9303142214122052
포레스트릿_아메리카노(ICE),포레스트릿_코카콜라,309,0.8679775280898876,0.9778481012658228,1.4612786232399373,0.8512396694214877,0.9212763851223469
포레스트릿_아메리카노(HOT),포레스트릿_아메리카노(ICE),288,0.976271186440678,0.8089887640449438,1.4589221100742713,0.7933884297520661,0.8887026614629524
포레스트릿_꼬치어묵,포레스트릿_아메리카노(ICE),261,0.9738805970149254,0.7331460674157303,1.4553496562133152,0.71900826446281,0.8449832719255312
포레스트릿_아메리카노(ICE),포레스트릿_카페라떼(HOT),277,0.7780898876404494,0.9719298245614035,1.452434456928839,0.760989010989011,0.8696256481885664
포레스트릿_떡볶이,포레스트릿_아메리카노(ICE),310,0.9717868338557993,0.8707865168539326,1.4522207741890036,0.8493150684931506,0.919901555699197
포레스트릿_생수,포레스트릿_아메리카노(ICE),330,0.9705882352941176,0.9269662921348315,1.4504296100462655,0.9016393442622951,0.9485265297609117
